LMT,59988113152,1476
LMT,59988199552,1476
CET,60065883324,3600
CEST,60443100000,7200
CET,60455113200,3600
CEST,60473253600,7200
CET,60485439600,3600
CEST,60503590800,7200
CET,60516896400,3600
WET,60522937200,0
WEST,60531318000,3600
WET,60550077600,0
WEST,60561558000,3600
WET,60583338000,0
WEST,60595599600,3600
WET,60615046800,0
WEST,60628086000,3600
WET,60645024000,0
WEST,60661954800,3600
WET,60676477200,0
WEST,60691590000,3600
WET,60707923200,0
WEST,60723730800,3600
WET,60739372800,0
WEST,60756303600,3600
WET,60770822400,0
WEST,60787148400,3600
WET,60802272000,0
WEST,60819202800,3600
WET,60834326400,0
WEST,60851257200,3600
WET,60865783200,0
WEST,60882112800,3600
WET,60897232800,0
WEST,60914167200,3600
WET,60928682400,0
WEST,60944407200,3600
WET,60960132000,0
WEST,60975252000,3600
WET,60992186400,0
WEST,61007911200,3600
WET,61023636000,0
WEST,61038756000,3600
WET,61055085600,0
WEST,61072020000,3600
WET,61086535200,0
WEST,61102260000,3600
WET,61117984800,0
WEST,61133104800,3600
WET,61149434400,0
WEST,61166368800,3600
WET,61185117600,0
WEST,61193584800,3600
WEST,61200410400,7200
WET,61278339600,3600
WEST,61291040400,7200
WET,61307370000,3600
WEST,61323094800,7200
CET,61337610000,3600
CEST,61354544400,7200
CET,61368973200,3600
CEST,61390141200,7200
CET,61402323600,3600
CEST,62364474000,7200
CET,62379594000,3600
CEST,62395923600,7200
CET,62411648400,3600
CEST,62427373200,7200
CET,62443098000,3600
CEST,62459427600,7200
CET,62474547600,3600
CEST,62490272400,7200
CET,62505997200,3600
CEST,62521722000,7200
CET,62537446800,3600
CEST,62553171600,7200
CET,62568896400,3600
CEST,62584621200,7200
CET,62600950800,3600
CEST,62616675600,7200
CET,62632400400,3600
CEST,62648125200,7200
CET,62663850000,3600
CEST,62679574800,7200
CET,62695299600,3600
CEST,62711024400,7200
CET,62726749200,3600
CEST,62742474000,7200
CET,62758198800,3600
CEST,62773923600,7200
CET,62790253200,3600
CEST,62805978000,7200
CET,62821702800,3600
CEST,62837427600,7200
CET,62853152400,3600
CEST,62868877200,7200
CET,62884602000,3600
CEST,62900326800,7200
CET,62916051600,3600
CEST,62931776400,7200
CET,62947501200,3600
CEST,62963830800,7200
CET,62981974800,3600
CEST,62995280400,7200
CET,63013424400,3600
CEST,63026730000,7200
CET,63044874000,3600
CEST,63058179600,7200
CET,63076928400,3600
CEST,63089629200,7200
CET,63108378000,3600
CEST,63121078800,7200
CET,63139827600,3600
CEST,63153133200,7200
CET,63171277200,3600
CEST,63184582800,7200
CET,63202726800,3600
CEST,63216032400,7200
CET,63234781200,3600
CEST,63247482000,7200
CET,63266230800,3600
CEST,63278931600,7200
CET,63297680400,3600
CEST,63310381200,7200
CET,63329130000,3600
CEST,63342435600,7200
CET,63360579600,3600
CEST,63373885200,7200
CET,63392029200,3600
CEST,63405334800,7200
CET,63424083600,3600
CEST,63436784400,7200
CET,63455533200,3600
CEST,63468234000,7200
CET,63486982800,3600
CEST,63500288400,7200
CET,63518432400,3600
CEST,63531738000,7200
CET,63549882000,3600
CEST,63563187600,7200
CET,63581331600,3600
CEST,63594637200,7200
CET,63613386000,3600
CEST,63626086800,7200
CET,63644835600,3600
CEST,63657536400,7200
CET,63676285200,3600
CEST,63689590800,7200
CET,63707734800,3600
CEST,63721040400,7200
CET,63739184400,3600
CEST,63752490000,7200
CET,63771238800,3600
CEST,63783939600,7200
CET,63802688400,3600
CEST,63815389200,7200
CET,63834138000,3600
CEST,63847443600,7200
CET,63865587600,3600
CEST,63878893200,7200
CET,63897037200,3600
CEST,63910342800,7200
CET,63928486800,3600
CEST,63941792400,7200
CET,63960541200,3600
CEST,63973242000,7200
CET,63991990800,3600
CEST,64004691600,7200
CET,64023440400,3600
CEST,64036746000,7200
CET,64054890000,3600
CEST,64068195600,7200
CET,64086339600,3600
CEST,64099645200,7200
CET,64118394000,3600
CEST,64131094800,7200
CET,64149843600,3600
CEST,64162544400,7200
CET,64181293200,3600
CEST,64193994000,7200
CET,64212742800,3600
CEST,64226048400,7200
CET,64244192400,3600
CEST,64257498000,7200
CET,64275642000,3600
CET,64282994047,3600
CET,64283080447,3600
